-1.315001863986253738e-02 , -1.294185966253280640e-02 , -5.007792636752128601e-02 , 1.991434209048748016e-02 , 1.742015033960342407e-02 , 9.880465455353260040e-03 , -7.993626408278942108e-03 , -3.811705484986305237e-02 , -2.099107019603252411e-03 , -5.858184304088354111e-03 , 5.560196563601493835e-02 , 2.767791599035263062e-02 , 2.930154651403427124e-02 , -2.561222203075885773e-02 , 6.028498522937297821e-03 , -3.905538842082023621e-02 , 1.260752417147159576e-02 , 3.105273097753524780e-02 , -5.778297781944274902e-02 , 4.522912204265594482e-02 , 9.319695830345153809e-02 , -1.950272917747497559e-02 , 2.983831614255905151e-02 , 4.009355604648590088e-02 , 2.443610690534114838e-02 , -5.347560718655586243e-02 , 1.993704587221145630e-02 , -4.472817853093147278e-02 , -4.104249924421310425e-02 , -5.736671388149261475e-02 , -1.892209053039550781e-02 , 2.502096816897392273e-02 , 1.970181614160537720e-02 , -3.135881200432777405e-02 , -1.640641875565052032e-02 , -1.053045690059661865e-02 , -4.335087537765502930e-02 , -1.695934496819972992e-02 , -6.022645160555839539e-02 , -6.461986899375915527e-02 , 7.679630070924758911e-03 , -1.237291470170021057e-02 , 1.153032854199409485e-02 , -4.596478771418333054e-03 , 3.081264160573482513e-02 , -2.072441577911376953e-02 , 2.634885162115097046e-02 , 8.669557049870491028e-03 , -1.158034987747669220e-02 , 1.036118995398283005e-02 , 1.870973035693168640e-02 , -1.807876303791999817e-02 , -3.234825562685728073e-03 , 1.734733209013938904e-02 , -4.855143651366233826e-02 , 1.913106814026832581e-02 , -2.824263647198677063e-02 , -5.045277997851371765e-03 , -1.511894632130861282e-03 , -2.834885939955711365e-02 , -3.530698269605636597e-02 , -5.828651040792465210e-02 , -1.004689000546932220e-02 , -4.153501242399215698e-02 , 4.616897925734519958e-02 , 3.482397645711898804e-02 , -2.065312676131725311e-02 , 8.791924454271793365e-03 , -1.508720591664314270e-02 , 2.992380596697330475e-02 , -1.389541476964950562e-02 , -2.590314485132694244e-03 , 2.421555109322071075e-03 , -9.506806731224060059e-03 , -7.796660065650939941e-03 , -1.367897726595401764e-03 , 2.507051080465316772e-02 , -2.205044217407703400e-02 , -2.149570360779762268e-02 , -2.879360923543572426e-03 , 2.715881168842315674e-02 , -7.640121877193450928e-02 , -1.439665630459785461e-02 , 1.495830714702606201e-02 , 2.482744492590427399e-02 , 1.057468820363283157e-02 , -1.907916367053985596e-02 , -5.895376205444335938e-03 , -2.056528255343437195e-02 , 8.637921884655952454e-03 , 3.476155549287796021e-02 , -7.947646081447601318e-03 , 4.603704065084457397e-02 , 1.370719633996486664e-02 , -2.951523661613464355e-02 , 4.279295727610588074e-02 , -1.119082514196634293e-02 , 2.884063124656677246e-02 , -3.779834508895874023e-02 , -1.314722932875156403e-03 , -4.646154586225748062e-03 , -4.021392390131950378e-02 , 4.237450286746025085e-02 , 3.943401575088500977e-02 , -6.675667595118284225e-03 , -2.844658121466636658e-02 , 4.598167538642883301e-02 , -4.117446020245552063e-02 , -1.772568374872207642e-02 , -1.162346638739109039e-02 , 2.402699738740921021e-02 , 5.784864723682403564e-02 , -3.150792419910430908e-02 , 3.982307761907577515e-02 , -2.859735861420631409e-02 , 3.174666315317153931e-02 , 9.888429194688796997e-03 , 1.700979843735694885e-02 , 7.423523813486099243e-02 , 1.377276424318552017e-02 , -3.732106648385524750e-03 , -2.567156963050365448e-02 , -3.353424370288848877e-02 , -2.059981226921081543e-03 , -2.554567158222198486e-02 , -1.010448392480611801e-02 , -5.005849897861480713e-02 , 6.383778527379035950e-04 , 3.041123226284980774e-02 , -3.729283437132835388e-02 , -3.928283601999282837e-02 , -3.725679591298103333e-03 , -1.665795594453811646e-02 , -2.580479253083467484e-03 , 7.017918396741151810e-03 , -7.672861963510513306e-02 , 7.036412134766578674e-03 , 4.271296784281730652e-02 , -9.233835153281688690e-03 , 1.424026302993297577e-02 , 3.112147096544504166e-03 , -5.528235435485839844e-02 , -1.915208250284194946e-02 , -2.302731014788150787e-02 , -2.036290057003498077e-02 , -6.666353903710842133e-03 , -9.838592261075973511e-03 , 2.493443898856639862e-02 , -1.297121122479438782e-02 , -3.406066447496414185e-03 , -6.044026929885149002e-03 , -2.443196251988410950e-02 , 5.299329757690429688e-03 , 5.479726009070873260e-03 , -1.901667937636375427e-02 , 2.611797489225864410e-02 , -2.202996984124183655e-02 , -1.310424786061048508e-02 , -2.866931818425655365e-02 , 2.070760354399681091e-02 , -1.864322088658809662e-02 , -1.684572733938694000e-02 , -1.010967884212732315e-02 , 4.706317931413650513e-02 , 8.381746709346771240e-03 , -1.488849334418773651e-02 , 7.541449740529060364e-03 , -5.941530689597129822e-02 , 9.665494784712791443e-03 , 3.868943452835083008e-02 , -5.579723045229911804e-02 , 4.322304204106330872e-02 , -2.687246724963188171e-02 , 4.106133803725242615e-02 , 4.857371002435684204e-02 , 2.637540921568870544e-03 , -1.320020947605371475e-02 , -1.192114781588315964e-02 , 1.194904465228319168e-02 , 1.659015752375125885e-02 , 2.550253272056579590e-02 , 4.147515073418617249e-02 , 2.180845662951469421e-02 , -2.521365135908126831e-02 , 6.805077195167541504e-03 , -1.642541214823722839e-02 , -7.130670128390192986e-04 , 7.794976234436035156e-03 , 2.419547177851200104e-02 , -1.334771886467933655e-02 , 1.452228054404258728e-02 , -4.664257168769836426e-02 , 1.691245473921298981e-02 , 1.703291572630405426e-02 , -4.139081388711929321e-02 , 1.077174916863441467e-01 , 5.536432377994060516e-03 , 1.118136011064052582e-02 , -2.880098763853311539e-04 , -1.332996971905231476e-02 , 3.343048691749572754e-02 , -7.397945970296859741e-02 , 1.907699182629585266e-02 , -2.709039673209190369e-02 , -3.724394366145133972e-03 , -2.555985003709793091e-02 , 2.921711187809705734e-03 , 3.168036788702011108e-02 , 9.578805416822433472e-03 , -3.300137072801589966e-02 , 1.010925881564617157e-02 , 1.089327111840248108e-01 , 1.277002785354852676e-02 , -8.110210299491882324e-03 , -2.299393992871046066e-03 , -6.731333211064338684e-03 , 1.654549036175012589e-03 , 2.842563018202781677e-02 , 1.515265274792909622e-02 , 2.984924241900444031e-02 , -2.572480216622352600e-02 , 1.672900468111038208e-02 , 3.483173251152038574e-02 , 1.233150064945220947e-02 , -8.881163783371448517e-03 , -2.360198181122541428e-03 , -1.550613436847925186e-02 , 2.197118848562240601e-02 , 1.936914771795272827e-02 , 1.039247494190931320e-02 , -8.279882371425628662e-03 , -7.908928208053112030e-03 , 2.607626840472221375e-02 , 2.179306186735630035e-02 , 4.305631667375564575e-02 , 3.764476627111434937e-02 , -3.507431130856275558e-03 , -8.454754017293453217e-03 , 6.933491677045822144e-03 , 5.783233046531677246e-02 , 9.223051369190216064e-03 , -3.040954470634460449e-02 , -2.464901655912399292e-02 , 4.491557925939559937e-02 , 2.206795476377010345e-02 , -4.779125005006790161e-02 , -1.407483592629432678e-02 , 1.694123074412345886e-02 , -3.227996453642845154e-02 , 2.676474489271640778e-02 , -1.494928915053606033e-02 , 1.208848692476749420e-02 , 3.017773851752281189e-02 , 2.255644183605909348e-03 , 7.634698413312435150e-04 , -3.491302952170372009e-02 , -6.504362914711236954e-03 , -2.553503587841987610e-02 , -1.377650164067745209e-02 , -1.758323423564434052e-02 , 6.432008743286132812e-02 , -1.515039429068565369e-02 , -7.079076021909713745e-03 , 2.164285443723201752e-02 , -3.230752050876617432e-02 , -3.025052323937416077e-02 , 1.497325859963893890e-02 , -1.712452992796897888e-02 , -3.874328453093767166e-03 , -3.475911170244216919e-02 , -1.844179630279541016e-02 , 3.886662423610687256e-03 , 3.082991763949394226e-02 , -2.873221226036548615e-02 , -1.279231626540422440e-02 , -8.489863947033882141e-03 , 2.084532193839550018e-02 , 4.091238602995872498e-02 , -4.390934482216835022e-04 , 1.065431162714958191e-03 , -4.139680415391921997e-03 , 1.067992765456438065e-02 , 1.702397689223289490e-02 , -1.556698605418205261e-02 , 3.071325831115245819e-03 , -1.407942548394203186e-02 , 2.141020074486732483e-02 , -2.064390853047370911e-02 , -1.615333557128906250e-02 , 6.607221439480781555e-03 , -1.171799283474683762e-02 , 2.477426081895828247e-02 , -7.332146167755126953e-03 , -2.147221937775611877e-02 , 3.694410994648933411e-02 , -2.247091382741928101e-02 , -1.564245671033859253e-02 , 1.215260662138462067e-02 , 1.359195355325937271e-02 , 2.009679004549980164e-02 , 5.789169110357761383e-03 , -2.649779804050922394e-02 , -4.649451002478599548e-03 , -1.769273728132247925e-02 , 1.970043871551752090e-03 , -4.493768326938152313e-03 , 3.868325054645538330e-02 , 4.754281602799892426e-03 , -2.111604809761047363e-02 , 1.984277367591857910e-02 , 3.005921142175793648e-03 , -9.362949058413505554e-03 , -1.790230721235275269e-02 , 4.639891535043716431e-02 , 3.463562205433845520e-02 , 1.780094765126705170e-02 , -9.143412113189697266e-03 , 3.629302373155951500e-03 , 4.681551828980445862e-02 , -5.920478608459234238e-03 , -3.576907329261302948e-03 , -6.778035312891006470e-03 , 3.757961560040712357e-03 , -5.909550003707408905e-03 , 1.068281009793281555e-02 , -5.211820080876350403e-02 , 3.218056261539459229e-02 , 2.727114968001842499e-02 , -3.674780577421188354e-02 , -8.250663056969642639e-03 , -3.361507505178451538e-02 , 2.186513505876064301e-02 , -5.496384575963020325e-02 , 2.400817908346652985e-02 , 5.458504706621170044e-02 , -1.407274976372718811e-05 , -8.160150609910488129e-03 , -1.237844023853540421e-02 , 1.254069618880748749e-03 , 1.976007595658302307e-03 , 7.779924198985099792e-03 , -3.509382158517837524e-02 , -1.284908736124634743e-03 , -8.089495822787284851e-04 , -2.890087664127349854e-02 , 2.288564667105674744e-02 , 2.464993856847286224e-03 , 8.444158360362052917e-03 , 4.956143721938133240e-02 , 9.446833282709121704e-03 , -1.050334703177213669e-02 , -7.674750871956348419e-03 , -1.467434223741292953e-02 , -2.966150641441345215e-04 , 3.904780372977256775e-03 , -3.048066049814224243e-03 , 1.600473187863826752e-02 , -4.897187277674674988e-02 , -2.513621188700199127e-02 , 3.851069509983062744e-02 , 1.779234968125820160e-03 , -1.708760671317577362e-02 , 4.048243165016174316e-03 , 4.555855877697467804e-03 , -1.232353225350379944e-02 , -6.556445732712745667e-04 , 2.004325389862060547e-02 , 4.919583722949028015e-02 , -2.469096705317497253e-02 , -2.121352590620517731e-02 , 3.975410386919975281e-02 , 1.456180773675441742e-02 , -8.485488593578338623e-03 , -3.015470877289772034e-02 , -3.630660846829414368e-02 , -2.489650994539260864e-02 , 3.484358079731464386e-03 , -4.209079965949058533e-02 , -4.529349133372306824e-02 , -3.846329823136329651e-02 , -5.286599043756723404e-03 , 3.553061559796333313e-02 , -4.368276149034500122e-02 , 4.276274144649505615e-02 , 3.510894253849983215e-03 , -1.023676246404647827e-02 , -8.045856654644012451e-02 , 3.696484863758087158e-02 , 2.358015626668930054e-03 , -3.694216161966323853e-02 , 2.221282199025154114e-02 , 2.795082889497280121e-02 , 2.148460038006305695e-02 , -1.828080974519252777e-03 , -7.471276447176933289e-03 , -5.753535777330398560e-02 , 3.386261314153671265e-02 , -1.570916920900344849e-02 , 2.966122888028621674e-02 , 4.774542152881622314e-02 , 1.373974233865737915e-02 , -1.646508835256099701e-02 , -3.832796961069107056e-02 , 9.574893862009048462e-03 , 1.563054136931896210e-02 , -1.559426449239253998e-02 , -3.424978256225585938e-02 , -1.335449516773223877e-02 , -3.041424043476581573e-02 , 1.906483620405197144e-02 , -5.638996139168739319e-03 , 2.723958808928728104e-03 , 2.493243198841810226e-03 , -1.479387469589710236e-02 , -2.835512906312942505e-02 , -3.677357733249664307e-02 , 4.447208717465400696e-02 , -5.337065458297729492e-02 , -1.581202819943428040e-02 , -1.226110104471445084e-02 , -5.518435034900903702e-03 , -3.172399103641510010e-02 , -1.055443100631237030e-02 , 2.148743718862533569e-02 , -2.131389454007148743e-02 , 5.688576493412256241e-03 , 3.653532825410366058e-03 , 4.461962729692459106e-03 , 1.489436952397227287e-03 , 3.086655773222446442e-02 , -5.159542709589004517e-02 , 3.977465908974409103e-03 , 1.189260836690664291e-02 , -1.220893859863281250e-02 , -2.530441246926784515e-02 , 2.716817893087863922e-02 , -4.240249097347259521e-02 , -2.325499057769775391e-02 , 4.914185404777526855e-02 , -2.445030771195888519e-02 , 2.277267724275588989e-02 , 2.924272418022155762e-02 , 4.913969710469245911e-02 , -1.179008837789297104e-02 , -1.074887253344058990e-02 , -2.668689377605915070e-02 , -3.957343101501464844e-02 , 7.918142713606357574e-03 , 2.036696299910545349e-02 , 2.373780682682991028e-02 , 1.320889312773942947e-02 , 6.992295384407043457e-03 , -5.644695833325386047e-03 , -2.735648117959499359e-02 , -3.611662238836288452e-02 , 1.527178846299648285e-02 , 2.001980133354663849e-02 , -2.998925372958183289e-02 , 2.080742642283439636e-02 , 3.163344785571098328e-02 , 1.106043159961700439e-02 , 6.243218667805194855e-03 , 4.870785027742385864e-02 , 2.015054970979690552e-02 , -1.305511035025119781e-02 , 5.399135872721672058e-03 , 4.313061013817787170e-03 , -2.963247243314981461e-04 , -3.184622526168823242e-02 , -3.050255961716175079e-02 , -5.681680887937545776e-02 , 1.980206184089183807e-02 , 9.370969608426094055e-03 , 8.475301787257194519e-03 , 1.870712498202919960e-03 , -1.380989328026771545e-02 , 4.333192016929388046e-03 , 2.588565647602081299e-02 , 8.981405757367610931e-03 , 2.231862396001815796e-02 , 6.033917888998985291e-02 , -2.745090983808040619e-02 , 2.018692344427108765e-02 , -3.090520575642585754e-02 , 1.468316186219453812e-02 , 3.225368633866310120e-02 , -2.537028491497039795e-02 , -1.744704321026802063e-02 , 4.176097363233566284e-02 , -4.398284479975700378e-03 , -7.725954055786132812e-03 , -3.726157918572425842e-02 , 4.156372696161270142e-02 , 2.700616046786308289e-02 , -3.485080599784851074e-02 , -4.882432520389556885e-02 , 1.007650047540664673e-02 , -9.563226252794265747e-03 , 1.066449657082557678e-02 , -4.394157230854034424e-02 , -1.776323653757572174e-02 , 1.104440633207559586e-02 , 7.722574472427368164e-02 , 3.016619943082332611e-03 , -1.038024388253688812e-02 , 1.491556223481893539e-02 , -3.640377195551991463e-03 , -9.790506213903427124e-03 , 6.083814427256584167e-03 , 1.385534740984439850e-02 , -1.159409061074256897e-02 , -2.156045287847518921e-02
